,id,date,time,day,station,code,min_delay,min_gap,bound,line,vehicle,code_info,month_number,hour,year,Time,Time_group
8271,8272,3/21/2018,16:25,Wednesday,FINCH STATION,EUDO,3,5,N,YU,6076,Door Problems - Faulty Equipment,3,16,2018,16,c
8272,8273,3/21/2018,16:54,Wednesday,WARDEN STATION,PUTIJ,4,6,W,BD,5347,Insulated Joint Related Problem,3,16,2018,16,c
8273,8274,3/21/2018,16:57,Wednesday,EGLINTON STATION,SUDP,3,5,N,YU,5636,Disorderly Patron,3,16,2018,16,c
8274,8275,3/21/2018,17:11,Wednesday,LAWRENCE WEST STATION,EUDO,6,8,S,YU,5951,Door Problems - Faulty Equipment,3,17,2018,17,d
8275,8276,3/21/2018,17:14,Wednesday,FINCH STATION,MUSAN,3,5,N,YU,5636,Unsanitary Vehicle,3,17,2018,17,d
8276,8277,3/21/2018,17:35,Wednesday,YONGE BLOOR YUS STATION,SUUT,5,7,N,YU,5496,Unauthorized at Track Level,3,17,2018,17,d
8277,8278,3/21/2018,17:43,Wednesday,LAWRENCE EAST STATION,ERBO,8,13,S,SRT,3020,Body,3,17,2018,17,d
8278,8279,3/21/2018,18:00,Wednesday,YONGE BLOOR YUS STATION,MUIR,3,5,N,YU,5711,Injured or ill Customer (On Train) - Medical Aid Refused,3,18,2018,18,d
8279,8280,3/21/2018,18:26,Wednesday,MIDLAND STATION,ERDO,9,15,S,SRT,3025,Door Problems - Faulty Equipment,3,18,2018,18,d
8280,8281,3/21/2018,18:55,Wednesday,LESLIE STATION,EUSC,5,11,W,SHP,6816,Speed Control Equipment  ,3,18,2018,18,d
8281,8282,3/21/2018,18:58,Wednesday,SHEPPARD-YONGE SHP STATION,PUSRA,5,11,W,SHP,6186,Subway Radio System Fault ,3,18,2018,18,d
8282,8283,3/21/2018,19:23,Wednesday,WELLESLEY STATION,SUDP,3,5,N,YU,6071,Disorderly Patron,3,19,2018,19,d
8283,8284,3/21/2018,19:43,Wednesday,KENNEDY BD STATION,MUI,3,6,E,BD,5055,Injured or ill Customer (On Train) - Transported,3,19,2018,19,d
8284,8285,3/21/2018,20:12,Wednesday,LAWRENCE STATION,MUI,9,12,N,YU,5901,Injured or ill Customer (On Train) - Transported,3,20,2018,20,e
8285,8286,3/21/2018,20:56,Wednesday,ST GEORGE BD STATION,SUDP,5,8,W,BD,5205,Disorderly Patron,3,20,2018,20,e
8286,8287,3/21/2018,22:02,Wednesday,OSGOODE STATION,MUI,8,13,S,YU,5416,Injured or ill Customer (On Train) - Transported,3,22,2018,22,e
8287,8288,3/21/2018,23:02,Wednesday,EGLINTON STATION,MUIR,6,11,N,YU,5876,Injured or ill Customer (On Train) - Medical Aid Refused,3,23,2018,23,e
8288,8289,3/21/2018,23:07,Wednesday,PIONEER VILLAGE STATIO,EUCD,5,10,S,YU,5951,Consequential Delay (2nd Delay Same Fault),3,23,2018,23,e
8289,8290,3/22/2018,0:56,Thursday,YONGE BLOOR BD STATION,MUD,12,16,W,BD,5027,Door Problems - Passenger Related,3,0,2018,24,e
8290,8291,3/22/2018,7:16,Thursday,ISLINGTON STATION,MUSC,3,5,E,BD,5223,Miscellaneous Speed Control,3,7,2018,7,b
8291,8292,3/22/2018,7:32,Thursday,ROYAL YORK STATION,EUBO,3,5,E,BD,5122,Body,3,7,2018,7,b
8292,8293,3/22/2018,7:55,Thursday,WILSON STATION,EUBO,3,5,S,YU,5856,Body,3,7,2018,7,b
8293,8294,3/22/2018,8:18,Thursday,ST CLAIR WEST STATION,MUIR,6,8,S,YU,5661,Injured or ill Customer (On Train) - Medical Aid Refused,3,8,2018,8,b
8294,8295,3/22/2018,10:14,Thursday,WOODBINE STATION,MUPAA,3,6,W,BD,5200,Passenger Assistance Alarm Activated - No Trouble Found,3,10,2018,10,c
8295,8296,3/22/2018,15:21,Thursday,WELLESLEY STATION,SUAP,4,7,N,YU,6066,Assault / Patron Involved,3,15,2018,15,c
8296,8297,3/22/2018,15:31,Thursday,ST ANDREW STATION,PUSRA,3,6,N,YU,5666,Subway Radio System Fault ,3,15,2018,15,c
8297,8298,3/22/2018,15:54,Thursday,ST CLAIR WEST STATION,EUO,3,6,N,YU,5771,RC&S Other,3,15,2018,15,c
8298,8299,3/22/2018,17:15,Thursday,UNION STATION,TUCC,4,6,N,YU,5661,Transit Control Related Problems,3,17,2018,17,d
8299,8300,3/22/2018,19:01,Thursday,KENNEDY BD STATION,MUIR,3,6,E,BD,5103,Injured or ill Customer (On Train) - Medical Aid Refused,3,19,2018,19,d
8300,8301,3/22/2018,19:10,Thursday,SCARBOROUGH CTR STATIO,ERDO,6,12,N,SRT,3025,Door Problems - Faulty Equipment,3,19,2018,19,d
8301,8302,3/22/2018,21:18,Thursday,ST GEORGE BD STATION,SUDP,12,16,W,BD,5283,Disorderly Patron,3,21,2018,21,e
8302,8303,3/22/2018,23:30,Thursday,ST CLAIR WEST STATION,SUDP,9,14,S,YU,5731,Disorderly Patron,3,23,2018,23,e
8303,8304,3/23/2018,0:41,Friday,KENNEDY BD STATION,MUSAN,3,7,W,BD,5022,Unsanitary Vehicle,3,0,2018,24,e
8304,8305,3/23/2018,1:16,Friday,ROYAL YORK STATION,MUPLB,17,21,E,BD,5101,Fire/Smoke Plan B - Source TTC,3,1,2018,25,e
8305,8306,3/23/2018,5:55,Friday,VAUGHAN MC STATION,MUATC,5,0,S,YU,5841,ATC Project,3,5,2018,29,f
8306,8307,3/23/2018,8:01,Friday,ST GEORGE BD STATION,SUDP,3,6,W,BD,5291,Disorderly Patron,3,8,2018,8,b
8307,8308,3/23/2018,8:17,Friday,ST PATRICK STATION,MUIR,4,6,S,YU,5931,Injured or ill Customer (On Train) - Medical Aid Refused,3,8,2018,8,b
8308,8309,3/23/2018,8:20,Friday,KENNEDY BD STATION,PUSNT,8,10,E,BD,5190,Signal Problem - No Trouble,3,8,2018,8,b
8309,8310,3/23/2018,10:05,Friday,KEELE STATION,PUSO,20,23,E,BD,5272,S/E/C Department Other,3,10,2018,10,c
8310,8311,3/23/2018,11:17,Friday,WOODBINE STATION,MUI,15,18,W,BD,5011,Injured or ill Customer (On Train) - Transported,3,11,2018,11,c
8311,8312,3/23/2018,13:10,Friday,WILSON STATION,MUTO,8,11,N,YU,5486,Misc. Transportation Other - Employee Non-Chargeable,3,13,2018,13,c
8312,8313,3/23/2018,14:54,Friday,DAVISVILLE STATION,MUDD,4,7,S,YU,5971,Door Problems - Debris Related,3,14,2018,14,c
8313,8314,3/23/2018,15:24,Friday,KIPLING STATION,MUSC,5,7,E,BD,5122,Miscellaneous Speed Control,3,15,2018,15,c
8314,8315,3/23/2018,15:58,Friday,SPADINA YUS STATION,SUEAS,6,9,S,YU,5651,Emergency Alarm Station Activation,3,15,2018,15,c
8315,8316,3/23/2018,16:27,Friday,GREENWOOD STATION,MUDD,4,6,W,BD,5077,Door Problems - Debris Related,3,16,2018,16,c
8316,8317,3/23/2018,18:19,Friday,KENNEDY BD STATION,MUIR,3,5,W,BD,5015,Injured or ill Customer (On Train) - Medical Aid Refused,3,18,2018,18,d
8317,8318,3/23/2018,18:23,Friday,ST GEORGE BD STATION,PUSTC,5,7,E,BD,5224,Signals - Track Circuit Problems,3,18,2018,18,d
8318,8319,3/23/2018,18:48,Friday,KENNEDY BD STATION,MUIR,3,6,W,BD,5011,Injured or ill Customer (On Train) - Medical Aid Refused,3,18,2018,18,d
8319,8320,3/23/2018,19:53,Friday,NORTH YORK CTR STATION,MUO,37,41,S,YU,6126,Miscellaneous Other,3,19,2018,19,d
8320,8321,3/23/2018,19:54,Friday,DUNDAS STATION,MUPLB,30,34,N,YU,5816,Fire/Smoke Plan B - Source TTC,3,19,2018,19,d
8321,8322,3/23/2018,21:19,Friday,ELLESMERE STATION,ERDO,3,9,N,SRT,3015,Door Problems - Faulty Equipment,3,21,2018,21,e
8322,8323,3/23/2018,21:24,Friday,MIDLAND STATION,ERDO,4,10,N,SRT,3015,Door Problems - Faulty Equipment,3,21,2018,21,e
8323,8324,3/23/2018,22:03,Friday,MUSEUM STATION,EUTRD,3,8,S,YU,5651,TR Cab Doors,3,22,2018,22,e
8324,8325,3/24/2018,0:00,Saturday,SPADINA YUS STATION,MUIRS,5,10,N,YU,6081,Injured or ill Customer (In Station) - Medical Aid Refused,3,0,2018,24,e
8325,8326,3/24/2018,0:41,Saturday,VAUGHAN MC STATION,TUO,5,10,S,YU,6086,Transportation Department - Other,3,0,2018,24,e
8326,8327,3/24/2018,0:44,Saturday,MCCOWAN STATION,TRO,5,10,S,SRT,3010,Transportation Department - Other,3,0,2018,24,e
8327,8328,3/24/2018,0:56,Saturday,ST GEORGE BD STATION,SUDP,4,8,W,BD,5186,Disorderly Patron,3,0,2018,24,e
8328,8329,3/24/2018,6:01,Saturday,DAVISVILLE STATION,PUSI,5,10,N,YU,6091,Signals or Related Components Failure ,3,6,2018,6,a
8329,8330,3/24/2018,6:02,Saturday,DON MILLS STATION,SUSP,93,98,W,SHP,6191,Suspicious Package,3,6,2018,6,a
8330,8331,3/24/2018,7:03,Saturday,VAUGHAN MC STATION,MUATC,5,10,N,YU,5726,ATC Project,3,7,2018,7,b
8331,8332,3/24/2018,7:50,Saturday,MUSEUM STATION,TUO,3,8,S,YU,5946,Transportation Department - Other,3,7,2018,7,b
8332,8333,3/24/2018,10:59,Saturday,DONLANDS STATION,MUD,9,13,E,BD,5341,Door Problems - Passenger Related,3,10,2018,10,c
8333,8334,3/24/2018,13:03,Saturday,LAWRENCE STATION,MUPAA,4,7,N,YU,5731,Passenger Assistance Alarm Activated - No Trouble Found,3,13,2018,13,c
8334,8335,3/24/2018,13:58,Saturday,MUSEUM STATION,EUDO,10,13,S,YU,5651,Door Problems - Faulty Equipment,3,13,2018,13,c
8335,8336,3/24/2018,14:22,Saturday,COLLEGE STATION,TUMVS,3,6,S,YU,6111,Operator Violated Signal,3,14,2018,14,c
8336,8337,3/24/2018,14:26,Saturday,CASTLE FRANK STATION,EUDO,5,9,E,BD,5103,Door Problems - Faulty Equipment,3,14,2018,14,c
8337,8338,3/24/2018,15:47,Saturday,UNION STATION,TUO,3,6,S,YU,6081,Transportation Department - Other,3,15,2018,15,c
8338,8339,3/24/2018,16:42,Saturday,SPADINA BD STATION,MUIR,9,13,W,BD,5104,Injured or ill Customer (On Train) - Medical Aid Refused,3,16,2018,16,c
8339,8340,3/24/2018,17:02,Saturday,ST CLAIR WEST STATION,SUDP,5,8,N,YU,5496,Disorderly Patron,3,17,2018,17,d
8340,8341,3/24/2018,18:18,Saturday,FINCH STATION,MUPAA,3,6,S,YU,5901,Passenger Assistance Alarm Activated - No Trouble Found,3,18,2018,18,d
8341,8342,3/24/2018,18:30,Saturday,YORK MILLS STATION,MUPAA,3,6,S,YU,5451,Passenger Assistance Alarm Activated - No Trouble Found,3,18,2018,18,d
8342,8343,3/24/2018,19:20,Saturday,MUSEUM STATION,EUTRD,4,7,S,YU,5651,TR Cab Doors,3,19,2018,19,d
8343,8344,3/24/2018,21:27,Saturday,FINCH STATION,SUDP,5,10,S,YU,5641,Disorderly Patron,3,21,2018,21,e
8344,8345,3/24/2018,21:48,Saturday,MCCOWAN STATION,TRNOA,9,14,S,SRT,3022,No Operator Immediately Available ,3,21,2018,21,e
8345,8346,3/24/2018,21:54,Saturday,MUSEUM STATION,MUPAA,3,8,N,YU,5731,Passenger Assistance Alarm Activated - No Trouble Found,3,21,2018,21,e
8346,8347,3/24/2018,22:03,Saturday,PAPE STATION,EUDO,4,8,W,BD,5054,Door Problems - Faulty Equipment,3,22,2018,22,e
8347,8348,3/25/2018,0:57,Sunday,YORK MILLS STATION,SUDP,20,25,S,YU,6111,Disorderly Patron,3,0,2018,24,e
8348,8349,3/25/2018,9:04,Sunday,SHEPPARD WEST STATION,MUATC,5,10,N,YU,5901,ATC Project,3,9,2018,9,b
8349,8350,3/25/2018,10:49,Sunday,EGLINTON STATION,MUPAA,3,8,S,YU,5451,Passenger Assistance Alarm Activated - No Trouble Found,3,10,2018,10,c
8350,8351,3/25/2018,11:42,Sunday,OLD MILL STATION,MUD,3,7,E,BD,5321,Door Problems - Passenger Related,3,11,2018,11,c
8351,8352,3/25/2018,13:49,Sunday,DOWNSVIEW PARK STATION,SUDP,4,8,S,YU,5461,Disorderly Patron,3,13,2018,13,c
8352,8353,3/25/2018,17:21,Sunday,FINCH STATION,MUPAA,3,7,S,YU,5981,Passenger Assistance Alarm Activated - No Trouble Found,3,17,2018,17,d
8353,8354,3/25/2018,17:36,Sunday,ISLINGTON STATION,MUSAN,4,8,E,BD,5256,Unsanitary Vehicle,3,17,2018,17,d
8354,8355,3/25/2018,22:50,Sunday,FINCH WEST STATION,MUPAA,6,9,N,YU,5571,Passenger Assistance Alarm Activated - No Trouble Found,3,22,2018,22,e
8355,8356,3/25/2018,23:02,Sunday,DOWNSVIEW PARK STATION,MUPAA,4,7,S,YU,6086,Passenger Assistance Alarm Activated - No Trouble Found,3,23,2018,23,e
8356,8357,3/25/2018,23:07,Sunday,DOWNSVIEW PARK STATION,SUDP,8,13,N,YU,5526,Disorderly Patron,3,23,2018,23,e
8357,8358,3/26/2018,5:54,Monday,KIPLING STATION,EUBK,3,7,E,BD,5089,Brakes,3,5,2018,29,f
8358,8359,3/26/2018,6:31,Monday,BROADVIEW STATION,PUSTC,3,5,W,BD,5021,Signals - Track Circuit Problems,3,6,2018,6,a
8359,8360,3/26/2018,7:24,Monday,GREENWOOD STATION,PUSTC,3,5,E,BD,0,Signals - Track Circuit Problems,3,7,2018,7,b
8360,8361,3/26/2018,7:33,Monday,OSSINGTON STATION,EUAL,6,8,E,BD,5365,Alternating Current,3,7,2018,7,b
8361,8362,3/26/2018,8:33,Monday,BATHURST STATION,MUIR,3,5,E,BD,5240,Injured or ill Customer (On Train) - Medical Aid Refused,3,8,2018,8,b
8362,8363,3/26/2018,9:24,Monday,COLLEGE STATION,MUIR,7,9,S,YU,5891,Injured or ill Customer (On Train) - Medical Aid Refused,3,9,2018,9,b
8363,8364,3/26/2018,10:03,Monday,KENNEDY BD STATION,MUWR,3,6,W,BD,5200,Work Refusal,3,10,2018,10,c
8364,8365,3/26/2018,10:05,Monday,KENNEDY BD STATION,TUNIP,12,15,W,BD,5268,Operator Not In Position,3,10,2018,10,c
8365,8366,3/26/2018,10:15,Monday,ST PATRICK STATION,TUOS,3,6,N,YU,5486,Operator Overshot Platform,3,10,2018,10,c
8366,8367,3/26/2018,11:11,Monday,EGLINTON STATION,MUFM,131,134,N,YU,5421,Force Majeure,3,11,2018,11,c
8367,8368,3/26/2018,12:49,Monday,ST GEORGE YUS STATION,MUIR,3,6,S,YU,5501,Injured or ill Customer (On Train) - Medical Aid Refused,3,12,2018,12,c
8368,8369,3/26/2018,17:29,Monday,VAUGHAN MC STATION,MUO,3,6,S,YU,5421,Miscellaneous Other,3,17,2018,17,d
8369,8370,3/26/2018,17:40,Monday,VAUGHAN MC STATION,MUO,3,6,S,YU,5721,Miscellaneous Other,3,17,2018,17,d
8370,8371,3/26/2018,18:20,Monday,LAWRENCE STATION,SUDP,10,13,N,YU,5661,Disorderly Patron,3,18,2018,18,d
8371,8372,3/26/2018,19:02,Monday,ST PATRICK STATION,TUO,3,6,S,YU,6086,Transportation Department - Other,3,19,2018,19,d
8372,8373,3/26/2018,19:42,Monday,DUPONT STATION,PUSTC,3,6,S,YU,5431,Signals - Track Circuit Problems,3,19,2018,19,d
8373,8374,3/27/2018,5:52,Tuesday,KIPLING STATION,EUME,4,8,E,BD,5010,RC&S Maintenance Error - (Human),3,5,2018,29,f
8374,8375,3/27/2018,5:53,Tuesday,ROSEDALE STATION,SUUT,19,0,S,YU,5986,Unauthorized at Track Level,3,5,2018,29,f
8375,8376,3/27/2018,6:35,Tuesday,FINCH STATION,MUPAA,4,8,S,YU,5541,Passenger Assistance Alarm Activated - No Trouble Found,3,6,2018,6,a
8376,8377,3/27/2018,6:42,Tuesday,SHEPPARD WEST STATION,TUO,4,8,S,YU,5806,Transportation Department - Other,3,6,2018,6,a
8377,8378,3/27/2018,8:03,Tuesday,LAWRENCE STATION,MUPAA,5,9,S,YU,5451,Passenger Assistance Alarm Activated - No Trouble Found,3,8,2018,8,b
8378,8379,3/27/2018,8:10,Tuesday,EGLINTON STATION,MUPAA,3,5,S,YU,5451,Passenger Assistance Alarm Activated - No Trouble Found,3,8,2018,8,b
8379,8380,3/27/2018,8:53,Tuesday,KIPLING STATION,EUPI,5,8,E,BD,5363,Propulsion System,3,8,2018,8,b
8380,8381,3/27/2018,9:20,Tuesday,KIPLING STATION,MUWR,5,8,E,BD,5363,Work Refusal,3,9,2018,9,b
8381,8382,3/27/2018,10:10,Tuesday,DUNDAS WEST STATION,EUBK,4,8,E,BD,5061,Brakes,3,10,2018,10,c
8382,8383,3/27/2018,10:18,Tuesday,KEELE STATION,PUSO,4,7,W,BD,5129,S/E/C Department Other,3,10,2018,10,c
8383,8384,3/27/2018,10:38,Tuesday,SPADINA BD STATION,SUDP,9,12,E,BD,5179,Disorderly Patron,3,10,2018,10,c
8384,8385,3/27/2018,11:38,Tuesday,KIPLING STATION,TUO,4,8,E,BD,5363,Transportation Department - Other,3,11,2018,11,c
8385,8386,3/27/2018,14:24,Tuesday,ST GEORGE BD STATION,SUO,9,12,E,BD,5240,Passenger Other,3,14,2018,14,c
8386,8387,3/27/2018,14:29,Tuesday,ST GEORGE YUS STATION,SUO,4,7,S,YU,5511,Passenger Other,3,14,2018,14,c
8387,8388,3/27/2018,15:15,Tuesday,DUFFERIN STATION,SUO,3,5,W,BD,5089,Passenger Other,3,15,2018,15,c
8388,8389,3/27/2018,15:16,Tuesday,QUEEN'S PARK STATION,EUDO,5,8,N,YU,5596,Door Problems - Faulty Equipment,3,15,2018,15,c
8389,8390,3/27/2018,15:28,Tuesday,MCCOWAN STATION,ERPR,5,10,S,SRT,3025,Propulsion System,3,15,2018,15,c
8390,8391,3/27/2018,16:23,Tuesday,YORK MILLS STATION,SUDP,4,7,N,YU,5701,Disorderly Patron,3,16,2018,16,c
8391,8392,3/27/2018,16:35,Tuesday,FINCH STATION,SUDP,7,9,,YU,5706,Disorderly Patron,3,16,2018,16,c
8392,8393,3/27/2018,17:26,Tuesday,COXWELL STATION,SUDP,5,7,E,BD,5262,Disorderly Patron,3,17,2018,17,d
8393,8394,3/27/2018,17:56,Tuesday,ST CLAIR WEST STATION,MUIS,31,33,N,YU,5851,Injured or ill Customer (In Station) - Transported,3,17,2018,17,d
8394,8395,3/27/2018,18:00,Tuesday,LAWRENCE STATION,MUPAA,4,6,S,YU,5651,Passenger Assistance Alarm Activated - No Trouble Found,3,18,2018,18,d
8395,8396,3/27/2018,18:21,Tuesday,BAY STATION,MUDD,5,7,W,BD,5074,Door Problems - Debris Related,3,18,2018,18,d
8396,8397,3/27/2018,19:37,Tuesday,CHESTER STATION,MUPLB,14,17,E,BD,5091,Fire/Smoke Plan B - Source TTC,3,19,2018,19,d
8397,8398,3/27/2018,20:14,Tuesday,COXWELL STATION,SUDP,8,12,W,BD,5081,Disorderly Patron,3,20,2018,20,e
8398,8399,3/27/2018,22:59,Tuesday,KENNEDY BD STATION,MUIR,6,10,W,BD,5296,Injured or ill Customer (On Train) - Medical Aid Refused,3,22,2018,22,e
8399,8400,3/28/2018,6:27,Wednesday,KIPLING STATION,EUSC,5,9,E,BD,5333,Speed Control Equipment  ,3,6,2018,6,a
8400,8401,3/28/2018,8:06,Wednesday,KIPLING STATION,MUSAN,3,5,E,BD,5058,Unsanitary Vehicle,3,8,2018,8,b
8401,8402,3/28/2018,8:30,Wednesday,RUNNYMEDE STATION,MUTD,4,7,W,BD,5252,Training Department Related Delays,3,8,2018,8,b
8402,8403,3/28/2018,9:09,Wednesday,ST CLAIR STATION,MUIR,3,5,S,YU,5706,Injured or ill Customer (On Train) - Medical Aid Refused,3,9,2018,9,b
8403,8404,3/28/2018,9:15,Wednesday,SHEPPARD-YONGE YUS STATION,PUSRA,3,5,S,YU,5721,Subway Radio System Fault ,3,9,2018,9,b
8404,8405,3/28/2018,10:17,Wednesday,SHEPPARD WEST STATION,TUO,5,8,S,YU,6006,Transportation Department - Other,3,10,2018,10,c
8405,8406,3/28/2018,14:46,Wednesday,KIPLING STATION,MUTO,4,7,E,BD,5262,Misc. Transportation Other - Employee Non-Chargeable,3,14,2018,14,c
8406,8407,3/28/2018,15:10,Wednesday,JANE STATION,MUPLB,6,9,E,BD,5139,Fire/Smoke Plan B - Source TTC,3,15,2018,15,c
8407,8408,3/28/2018,15:13,Wednesday,PAPE STATION,MUDD,5,8,W,BD,5183,Door Problems - Debris Related,3,15,2018,15,c
8408,8409,3/28/2018,17:44,Wednesday,COXWELL STATION,MUTO,3,5,W,BD,5268,Misc. Transportation Other - Employee Non-Chargeable,3,17,2018,17,d
8409,8410,3/28/2018,17:53,Wednesday,ST GEORGE YUS STATION,MUI,10,12,N,YU,5851,Injured or ill Customer (On Train) - Transported,3,17,2018,17,d
8410,8411,3/28/2018,17:58,Wednesday,OSGOODE STATION,SUO,18,20,N,YU,6006,Passenger Other,3,17,2018,17,d
8411,8412,3/28/2018,18:08,Wednesday,SPADINA YUS STATION,MUSAN,3,5,N,YU,5851,Unsanitary Vehicle,3,18,2018,18,d
8412,8413,3/28/2018,18:25,Wednesday,ST CLAIR STATION,SUO,3,5,N,YU,5491,Passenger Other,3,18,2018,18,d
8413,8414,3/28/2018,20:05,Wednesday,KEELE STATION,SUUT,7,10,E,BD,5256,Unauthorized at Track Level,3,20,2018,20,e
8414,8415,3/28/2018,22:41,Wednesday,BAY STATION,MUPAA,3,7,W,BD,5240,Passenger Assistance Alarm Activated - No Trouble Found,3,22,2018,22,e
8415,8416,3/29/2018,0:26,Thursday,FINCH WEST STATION,SUDP,3,8,S,YU,5791,Disorderly Patron,3,0,2018,24,e
8416,8417,3/29/2018,0:40,Thursday,KING STATION,MUPAA,3,8,N,YU,5756,Passenger Assistance Alarm Activated - No Trouble Found,3,0,2018,24,e
8417,8418,3/29/2018,5:50,Thursday,VAUGHAN MC STATION,PUTWZ,6,0,S,YU,5571,Work Zone Problems - Track,3,5,2018,29,f
8418,8419,3/29/2018,6:11,Thursday,MCCOWAN STATION,ERTC,10,15,,SRT,3002,Train Control - VOBC,3,6,2018,6,a
8419,8420,3/29/2018,10:11,Thursday,VICTORIA PARK STATION,PUSTC,6,9,W,BD,5250,Signals - Track Circuit Problems,3,10,2018,10,c
8420,8421,3/29/2018,10:33,Thursday,OSSINGTON STATION,SUDP,12,15,W,BD,5301,Disorderly Patron,3,10,2018,10,c
8421,8422,3/29/2018,10:53,Thursday,HIGH PARK STATION,PUSRA,3,6,W,BD,5305,Subway Radio System Fault ,3,10,2018,10,c
8422,8423,3/29/2018,11:29,Thursday,DUNDAS WEST STATION,PUSRA,3,6,E,BD,5021,Subway Radio System Fault ,3,11,2018,11,c
8423,8424,3/29/2018,11:59,Thursday,MIDLAND STATION,ERDO,5,10,S,SRT,3000,Door Problems - Faulty Equipment,3,11,2018,11,c
8424,8425,3/29/2018,12:08,Thursday,KEELE STATION,MUTO,3,7,W,BD,5307,Misc. Transportation Other - Employee Non-Chargeable,3,12,2018,12,c
8425,8426,3/29/2018,12:13,Thursday,SHEPPARD WEST STATION,PUSO,3,6,N,YU,5451,S/E/C Department Other,3,12,2018,12,c
8426,8427,3/29/2018,12:32,Thursday,FINCH STATION,EUPI,3,6,N,YU,5561,Propulsion System,3,12,2018,12,c
8427,8428,3/29/2018,13:28,Thursday,YORK MILLS STATION,SUDP,6,6,S,YU,5576,Disorderly Patron,3,13,2018,13,c
8428,8429,3/29/2018,15:05,Thursday,MCCOWAN STATION,ERBO,7,12,S,SRT,3023,Body,3,15,2018,15,c
8429,8430,3/29/2018,15:59,Thursday,ST GEORGE BD STATION,SUDP,3,5,E,BD,5014,Disorderly Patron,3,15,2018,15,c
8430,8431,3/29/2018,16:23,Thursday,MUSEUM STATION,MUO,5,7,N,YU,5566,Miscellaneous Other,3,16,2018,16,c
8431,8432,3/29/2018,16:26,Thursday,SHEPPARD-YONGE YUS STATION,MUI,4,6,N,YU,5596,Injured or ill Customer (On Train) - Transported,3,16,2018,16,c
8432,8433,3/29/2018,16:30,Thursday,KIPLING STATION,MUI,3,5,W,BD,5022,Injured or ill Customer (On Train) - Transported,3,16,2018,16,c
8433,8434,3/29/2018,17:02,Thursday,ROYAL YORK STATION,TUDOE,3,5,E,BD,5284,Doors Open in Error,3,17,2018,17,d
8434,8435,3/29/2018,17:51,Thursday,WILSON STATION,SUDP,4,6,S,YU,5746,Disorderly Patron,3,17,2018,17,d
8435,8436,3/29/2018,18:29,Thursday,SHEPPARD WEST STATION,MUPAA,3,5,N,YU,5936,Passenger Assistance Alarm Activated - No Trouble Found,3,18,2018,18,d
8436,8437,3/29/2018,18:41,Thursday,WOODBINE STATION,MUPLB,31,34,E,BD,5091,Fire/Smoke Plan B - Source TTC,3,18,2018,18,d
8437,8438,3/29/2018,21:15,Thursday,ST CLAIR STATION,MUTO,4,8,S,YU,5736,Misc. Transportation Other - Employee Non-Chargeable,3,21,2018,21,e
8438,8439,3/29/2018,22:33,Thursday,GLENCAIRN STATION,SUDP,7,10,N,YU,5666,Disorderly Patron,3,22,2018,22,e
8439,8440,3/29/2018,23:51,Thursday,EGLINTON WEST STATION,SUUT,17,22,N,YU,5586,Unauthorized at Track Level,3,23,2018,23,e
8440,8441,3/30/2018,7:24,Friday,EGLINTON WEST STATION,TUOS,3,7,S,YU,5581,Operator Overshot Platform,3,7,2018,7,b
8441,8442,3/30/2018,7:50,Friday,SHEPPARD-YONGE YUS STATION,EUAC,4,8,S,YU,6011,Air Conditioning,3,7,2018,7,b
8442,8443,3/30/2018,7:51,Friday,KENNEDY BD STATION,EUSC,3,7,W,BD,5120,Speed Control Equipment  ,3,7,2018,7,b
8443,8444,3/30/2018,12:53,Friday,ROSEDALE STATION,MUPAA,3,7,S,YU,5586,Passenger Assistance Alarm Activated - No Trouble Found,3,12,2018,12,c
8444,8445,3/30/2018,18:09,Friday,LAWRENCE STATION,SUAP,13,17,N,YU,5931,Assault / Patron Involved,3,18,2018,18,d
8445,8446,3/30/2018,20:29,Friday,DAVISVILLE STATION,MUSAN,5,9,S,YU,5976,Unsanitary Vehicle,3,20,2018,20,e
8446,8447,3/31/2018,0:03,Saturday,MAIN STREET STATION,MUSAN,4,8,W,BD,5256,Unsanitary Vehicle,3,0,2018,24,e
8447,8448,3/31/2018,5:20,Saturday,MCCOWAN STATION,TRNOA,6,12,S,SRT,0,No Operator Immediately Available ,3,5,2018,29,f
8448,8449,3/31/2018,5:56,Saturday,UNION STATION,TUNIP,4,0,N,YU,5931,Operator Not In Position,3,5,2018,29,f
8449,8450,3/31/2018,6:00,Saturday,YONGE BLOOR BD STATION,TUNOA,3,7,W,BD,0,No Operator Immediately Available ,3,6,2018,6,a
8450,8451,3/31/2018,6:18,Saturday,VAUGHAN MC STATION,EUOE,11,16,N,YU,5541,Rail Cars & Shops Opr. Error,3,6,2018,6,a
8451,8452,3/31/2018,8:03,Saturday,KIPLING STATION,MUTO,3,7,E,BD,5221,Misc. Transportation Other - Employee Non-Chargeable,3,8,2018,8,b
8452,8453,3/31/2018,12:02,Saturday,LAWRENCE STATION,MUPAA,3,7,S,YU,5811,Passenger Assistance Alarm Activated - No Trouble Found,3,12,2018,12,c
8453,8454,3/31/2018,12:36,Saturday,KENNEDY BD STATION,MUIR,4,8,W,BD,5139,Injured or ill Customer (On Train) - Medical Aid Refused,3,12,2018,12,c
8454,8455,3/31/2018,12:46,Saturday,MUSEUM STATION,MUPAA,3,7,S,YU,5896,Passenger Assistance Alarm Activated - No Trouble Found,3,12,2018,12,c
